mode,concept,score,band,diagnostic,separation,support_factor,dardic_own,plains_own,crossover,dardic_family,plains_family
entry,SLEEVE,0.06,Low: <0.2,Focal support below five votes,0.3,0.2,0.2,0.4,0,*bāhucūḍa,bāhula
entry,CLOTH,0.05997,Low: <0.2,Focal support below five votes,0.239881,0.25,0.20833333333333334,0.4380952380952381,0.16666666666666666,*ṭukk,karpaṭa
entry,LOOSE,0.059875,Low: <0.2,Focal support below five votes,0.299373,0.2,0.2,0.4654135338345865,0.06666666666666667,vistīrṇa,*ḍʰila
entry,BREATH,0.057576,Low: <0.2,Focal support below five votes,0.191919,0.3,0.16666666666666666,0.7727272727272727,0.5555555555555556,dʰamá,śvāsá
entry,SPLIT OPEN,0.057253,Low: <0.2,Focal support below five votes,0.223065,0.25666666666666665,0.2857142857142857,0.16041666666666665,0,*traṭṭ,traṭ
entry,VALLEY,0.05641,Low: <0.2,Focal support below five votes,0.282051,0.2,0.3974358974358974,0.16666666666666666,0,*gʰala,drōṇī
entry,GENTLE,0.056313,Low: <0.2,Focal support below five votes,0.281566,0.2,0.8409090909090909,0.1111111111111111,0.3888888888888889,kōmalá,*pōcca
entry,MOTHER-IN-LAW,0.05625,Low: <0.2,Focal support below five votes,0.1875,0.3,0.125,0.25,0,jyḗṣṭʰa,*māmikā
entry,LOST,0.055903,Low: <0.2,Focal support below five votes,0.239583,0.23333333333333334,0.3333333333333333,0.14583333333333334,0,*pusati,kṣapita
entry,STREAM,0.055769,Low: <0.2,Focal support below five votes,0.278846,0.2,0.16666666666666666,0.391025641025641,0,*gʰala,dʰā́ra
entry,FULL,0.055386,Low: <0.2,Focal support below five votes,0.174903,0.31666666666666665,0.09895833333333333,0.541025641025641,0.29017857142857145,pūryátē,pūra
entry,GRASS,0.055222,Low: <0.2,Focal support below five votes,0.135791,0.4066666666666666,0.7555555555555554,0.0782051282051282,0.5621794871794872,gʰāsá,kʰaṭa
entry,MAKE,0.054563,Low: <0.2,Focal support below five votes,0.204613,0.26666666666666666,0.19047619047619047,0.21875,0,karṓti,*macyatē
entry,DIRT,0.05439,Low: <0.2,Focal support below five votes,0.191964,0.2833333333333333,0.5714285714285714,0.11805555555555554,0.3055555555555555,mála,*malin
entry,TEAR (SHRED),0.053571,Low: <0.2,Focal support below five votes,0.178571,0.3,0.2857142857142857,0.21428571428571427,0.14285714285714285,pʰálati,cʰidrá
entry,FRUIT,0.05328,Low: <0.2,Focal support below five votes,0.266402,0.2,0.16666666666666666,0.7828042328042328,0.4166666666666667,lāva,pʰála
entry,PERSON,0.052991,Low: <0.2,Focal support below five votes,0.144522,0.36666666666666664,0.14102564102564102,0.5606060606060606,0.4125874125874126,mā́nuṣa,jána
entry,CRUSH,0.0525,Low: <0.2,Focal support below five votes,0.225,0.2333333333333333,0.3333333333333333,0.11666666666666665,0,kuṭṭáyati,*cittʰ
entry,FLESH,0.052308,Low: <0.2,Focal support below five votes,0.261538,0.2,0.9230769230769231,0.2,0.6,māṁsá,gōśt
entry,SPREAD OUT,0.052209,Low: <0.2,Focal support below five votes,0.195784,0.26666666666666666,0.2222222222222222,0.1693452380952381,0,*upastarati,prásārayati
entry,HAIR,0.051641,Low: <0.2,Focal support below five votes,0.110659,0.4666666666666666,0.11666666666666665,0.10465116279069768,0,*jatta,cū́ḍa
entry,TRUTH,0.051429,Low: <0.2,Focal support below five votes,0.257143,0.2,0.14285714285714285,0.8,0.42857142857142855,bʰadrá,satyá
entry,WITH,0.051346,Low: <0.2,Focal support below five votes,0.171154,0.3,0.125,0.3423076923076923,0.125,gr̩bʰāyáti,sā́rtʰa
entry,FAECES (EXCREMENT),0.051282,Low: <0.2,Focal support below five votes,0.128205,0.4,0.15384615384615385,0.8333333333333334,0.7307692307692307,*rikṣa,gūtʰa
entry,CLAY,0.051042,Low: <0.2,Focal support below five votes,0.255208,0.2,0.16666666666666666,0.7604166666666666,0.4166666666666667,pāṁśu,mŕ̩ttikā
entry,STAR,0.050996,Low: <0.2,Focal support below five votes,0.109278,0.4666666666666666,0.1372549019607843,0.08130081300813008,0,stŕ̩,nákṣatra
entry,FOG,0.050926,Low: <0.2,Focal support below five votes,0.25463,0.2,0.2,0.5092592592592592,0.2,bāṣpá,*kuha
entry,HOW MUCH,0.05,Low: <0.2,Focal support below five votes,0.25,0.2,0.16666666666666666,1.0,0.6666666666666666,kíyant,*kiyatta
entry,CALL,0.048846,Low: <0.2,Focal support below five votes,0.244231,0.2,0.2,0.28846153846153844,0,mantráyatē,śábda
entry,UGLY,0.048571,Low: <0.2,Focal support below five votes,0.242857,0.2,0.2,0.2857142857142857,0,aśubʰa,*bʰuṭṭa
entry,FLOW,0.048291,Low: <0.2,Focal support below five votes,0.241453,0.2,0.16666666666666666,0.37179487179487175,0.05555555555555555,*avavahati,váhati
entry,PULL OUT,0.048194,Low: <0.2,Focal support below five votes,0.240972,0.2,0.16666666666666666,0.48194444444444445,0.16666666666666666,cāláyati,*kaḍḍʰati
entry,FINE (PENALTY),0.048148,Low: <0.2,Focal support below five votes,0.240741,0.2,0.2,0.28148148148148144,0,bʰagín,daṇḍáyati
entry,ROLL,0.048117,Low: <0.2,Focal support below five votes,0.240584,0.2,0.2,0.2811688311688312,0,*dulati,luṭʰáti
entry,RIPEN,0.047917,Low: <0.2,Focal support below five votes,0.239583,0.2,0.6666666666666666,0.125,0.3125,pacyátē,spʰáṭati
entry,PLOUGH (INSTRUMENT),0.047879,Low: <0.2,Focal support below five votes,0.119697,0.4,0.13333333333333333,0.10606060606060605,0,yugá,lā́ŋgala
entry,FRONT (PART),0.047778,Low: <0.2,Focal support below five votes,0.238889,0.2,0.2,0.27777777777777773,0,dvārakōṣṭʰaka,saṁmukʰá
entry,OLD (AGED),0.047778,Low: <0.2,Focal support below five votes,0.238889,0.2,0.2777777777777778,0.2,0,gʰaná,bʰāratara
entry,A LITTLE,0.047768,Low: <0.2,Focal support below five votes,0.159226,0.3,0.1875,0.5059523809523809,0.375,tuccʰyá,*stōkaḍ-
entry,ARM,0.047743,Low: <0.2,Focal support below five votes,0.190972,0.25,0.10416666666666667,0.5694444444444444,0.2916666666666667,muṣṭí,bāhú
entry,SHOOT,0.047619,Low: <0.2,Focal support below five votes,0.238095,0.2,0.3333333333333333,0.14285714285714285,0,māráyati,prōdgata
entry,NIGHT,0.047448,Low: <0.2,Focal support below five votes,0.11862,0.4,0.10526315789473684,0.8863636363636364,0.7543859649122806,vikāla,rā́trī
entry,STEAM,0.047179,Low: <0.2,Focal support below five votes,0.235897,0.2,0.2,0.8717948717948717,0.6,pʰḗna,bāṣpá
entry,THUMB,0.046429,Low: <0.2,Focal support below five votes,0.154762,0.3,0.16666666666666666,0.6428571428571429,0.5,jyḗṣṭʰa,aŋguṣṭʰá
entry,GIVE,0.04624,Low: <0.2,Focal support below five votes,0.173401,0.26666666666666666,0.2727272727272727,0.07407407407407407,0,prádadāti,ālīyatē
entry,PEA,0.045238,Low: <0.2,Focal support below five votes,0.22619,0.2,0.16666666666666666,0.7857142857142857,0.5,kulattʰa,*maṭṭara
entry,HUNGER,0.045139,Low: <0.2,Focal support below five votes,0.225694,0.2,0.125,0.8888888888888888,0.5625,anāhāra,bubʰukṣā
entry,FROM,0.045,Low: <0.2,Focal support below five votes,0.225,0.2,0.2,0.25,0,mádʰya,samá
entry,HAMMER,0.04424,Low: <0.2,Focal support below five votes,0.221198,0.2,0.14285714285714285,0.7043010752688171,0.4047619047619047,kuṭṭana,*hastakūṭa
entry,DUST,0.043604,Low: <0.2,Focal support below five votes,0.186874,0.2333333333333333,0.11666666666666665,0.6822954822954822,0.4252136752136752,*uddʰūḍi,*dʰūḍi
entry,BUFFALO,0.042857,Low: <0.2,Focal support below five votes,0.107143,0.4,0.13333333333333333,0.09523809523809523,0.014285714285714285,sā́ṇḍa,*mahyā
entry,WHOLE,0.041845,Low: <0.2,Focal support below five votes,0.167381,0.25,0.17857142857142858,0.2633333333333333,0.10714285714285714,bʰū́yiṣṭʰa,pūra
entry,FLEA,0.041667,Low: <0.2,Focal support below five votes,0.208333,0.2,1.0,0.16666666666666666,0.75,plúṣi,uddaṁśa
entry,CATCH,0.041429,Low: <0.2,Focal support below five votes,0.207143,0.2,0.2,0.21428571428571427,0,gʰárṣati,dʰárati
entry,YOUNG,0.04125,Low: <0.2,Focal support below five votes,0.1375,0.3,0.15,0.14285714285714285,0.017857142857142856,lagʰú,táruṇa
entry,LAY (VERB),0.041071,Low: <0.2,Focal support below five votes,0.205357,0.2,0.2857142857142857,0.125,0,stʰāpáyati,pātáyati
entry,ABUSE,0.040833,Low: <0.2,Focal support below five votes,0.204167,0.2,0.2,0.20833333333333331,0,gárda,bʰáṇḍatē
entry,SLIP,0.040833,Low: <0.2,Focal support below five votes,0.204167,0.2,0.2,0.20833333333333334,0,piccʰilá,*kʰasati
entry,CORNER,0.040575,Low: <0.2,Focal support below five votes,0.202877,0.2,0.14285714285714285,0.548611111111111,0.2857142857142857,kárṇikā,kōṇa
entry,MAD,0.040139,Low: <0.2,Focal support below five votes,0.200694,0.2,0.2,0.20138888888888892,0,badʰirá,vātula
entry,COLOR,0.04,Low: <0.2,Focal support below five votes,0.2,0.2,0.2,0.2,0,rajáyati,várṇa
entry,PIG,0.04,Low: <0.2,Focal support below five votes,0.1,0.4,1.0,0.1,0.9,sūkará,*bʰūṇḍa
entry,LAUGH,0.039615,Low: <0.2,Focal support below five votes,0.132051,0.3,0.1,0.23076923076923078,0.06666666666666667,hāsayati,*hasyatē
entry,OTTER,0.039286,Low: <0.2,Focal support below five votes,0.130952,0.3,0.9285714285714286,0.16666666666666666,0.8333333333333334,udrá,lubdʰa
entry,RISE (MOVE UPWARDS),0.039286,Low: <0.2,Focal support below five votes,0.196429,0.2,0.25,0.14285714285714285,0,*utskadati,*cagʰyati
entry,FAST,0.038929,Low: <0.2,Focal support below five votes,0.194643,0.2,0.2,0.18928571428571428,0,*jʰamm,*jʰaṭ
entry,SOLE (FOOT),0.038889,Low: <0.2,Focal support below five votes,0.194444,0.2,0.2,0.3888888888888889,0.2,*prabda,*talapāda
entry,SALT,0.03869,Low: <0.2,Focal support below five votes,0.077381,0.5,0.9404761904761905,0.07142857142857142,0.8571428571428571,lavaṇá,mr̩ṣṭá
entry,PLANT (VEGETATION),0.038149,Low: <0.2,Focal support below five votes,0.190747,0.2,0.14285714285714285,0.2386363636363636,0,právr̩ddʰa,ēraṇḍa
entry,FIX,0.036667,Low: <0.2,Focal support below five votes,0.183333,0.2,0.2,0.16666666666666666,0,baddʰá,hánati
entry,MUD,0.036508,Low: <0.2,Focal support below five votes,0.18254,0.2,0.14285714285714285,0.2222222222222222,0,mála,karda
entry,FOREST,0.035686,Low: <0.2,Focal support below five votes,0.178431,0.2,0.2,0.15686274509803924,0,tuṇḍa,áraṇya
entry,LADDER,0.035498,Low: <0.2,Focal support below five votes,0.177489,0.2,0.14285714285714285,0.2121212121212121,0,*śrēṣṭrī,niśrayaṇī́
entry,FIND,0.035238,Low: <0.2,Focal support below five votes,0.17619,0.2,0.4,0.14285714285714285,0.19047619047619047,lábʰatē,śṓddʰum
entry,LEAVE,0.034722,Low: <0.2,Focal support below five votes,0.173611,0.2,0.1111111111111111,0.23611111111111108,0,tyájati,*kṣuṭyatē
entry,RAFTER,0.033929,Low: <0.2,Focal support below five votes,0.169643,0.2,0.125,0.21428571428571427,0,bʰitta,paṭṭa
entry,COURTYARD,0.033333,Low: <0.2,Focal support below five votes,0.166667,0.2,0.2,0.13333333333333333,0,maṇḍapa,vēṣṭá
entry,STUPID,0.033333,Low: <0.2,Focal support below five votes,0.166667,0.2,0.2,0.13333333333333333,0,*alala,*bukka
entry,SHOULDER,0.032793,Low: <0.2,Focal support below five votes,0.131173,0.25,0.09615384615384616,0.595679012345679,0.42948717948717946,*spʰiyá,skandʰá
entry,LUNG,0.032738,Low: <0.2,Focal support below five votes,0.109127,0.3,0.10714285714285714,0.1111111111111111,0,*bʰaṣma,*pōka
entry,EDGE,0.032639,Low: <0.2,Focal support below five votes,0.163194,0.2,0.16666666666666666,0.1597222222222222,0,prastʰa,*pāḍi
entry,COUNTRY,0.0325,Low: <0.2,Focal support below five votes,0.1625,0.2,0.2,0.125,0,kuṭī,rājyá
entry,HAND,0.031944,Low: <0.2,Focal support below five votes,0.079861,0.4,0.11764705882352941,0.8263888888888888,0.784313725490196,stʰávira,hásta
entry,TWENTY,0.03125,Low: <0.2,Focal support below five votes,0.0625,0.5,1.0,0.0625,0.9375,viṁśatí,*kōḍi
entry,HEAP,0.031111,Low: <0.2,Focal support below five votes,0.155556,0.2,0.2,0.1111111111111111,0,*ḍʰōkka,*ḍʰikka
entry,BROTHER,0.030692,Low: <0.2,Focal support below five votes,0.122768,0.25,0.08928571428571429,0.15625,0,bʰrātr̩putra,vīrá
entry,EAR,0.030682,Low: <0.2,Focal support below five votes,0.102273,0.3,0.06818181818181818,1.0,0.8636363636363636,*kāra,kárṇa
entry,ACROSS,0.03,Low: <0.2,Focal support below five votes,0.15,0.2,0.2,0.9,0.8,*pārima,pārá
entry,CORPSE,0.03,Low: <0.2,Focal support below five votes,0.15,0.2,0.16666666666666666,0.13333333333333333,0,mártya,śáva
entry,SCATTER,0.03,Low: <0.2,Focal support below five votes,0.15,0.2,0.2,0.1,0,pʰála,ávadadʰāti
entry,CLEAN,0.028571,Low: <0.2,Focal support below five votes,0.142857,0.2,0.14285714285714285,0.14285714285714285,0,*dʰauvati,niktá
entry,FEATHER,0.028431,Low: <0.2,Focal support below five votes,0.142157,0.2,0.16666666666666666,0.11764705882352941,0,páttra,*skambʰa
entry,MOVE,0.028158,Low: <0.2,Focal support below five votes,0.122299,0.23023809523809521,0.17142857142857143,0.08855311355311354,0.015384615384615385,*cul,*hallati
entry,BALL,0.027083,Low: <0.2,Focal support below five votes,0.135417,0.2,0.14285714285714285,0.2708333333333333,0.14285714285714285,bāṇá,gōla
entry,SMOKE (EXHAUST),0.026944,Low: <0.2,Focal support below five votes,0.089815,0.3,0.9629629629629629,0.0375,0.8208333333333332,dʰūmá,dʰūpana
entry,SON-IN-LAW,0.026923,Low: <0.2,Focal support below five votes,0.134615,0.2,1.0,0.07692307692307693,0.8076923076923077,jā́mātr̩,vará
entry,IN,0.026481,Low: <0.2,Focal support below five votes,0.132407,0.2,0.6481481481481481,0.1,0.4833333333333333,mádʰya,*vīcya
entry,PATERNAL GRANDFATHER,0.02619,Low: <0.2,Focal support below five votes,0.130952,0.2,0.8333333333333334,0.14285714285714285,0.7142857142857143,*dādda,āryaka
entry,URINE,0.026136,Low: <0.2,Focal support below five votes,0.087121,0.3,0.08333333333333333,0.8409090909090909,0.75,mēha,mū́tra
entry,TOOTH,0.025926,Low: <0.2,Focal support below five votes,0.077778,0.3333333333333333,0.9555555555555556,0.047619047619047616,0.8476190476190476,dánta,dantaka
entry,CALF OF LEG,0.025397,Low: <0.2,Focal support below five votes,0.126984,0.2,0.1111111111111111,0.14285714285714285,0,daṇḍá,*ḍala
entry,LAST YEAR,0.025,Low: <0.2,Focal support below five votes,0.125,0.2,0.1111111111111111,0.9166666666666666,0.7777777777777778,*pravatsara,parút
entry,PASS,0.024158,Low: <0.2,Focal support below five votes,0.120788,0.2,0.14285714285714285,0.09871794871794871,0,tárati,gamáyati
entry,SHARE,0.023377,Low: <0.2,Focal support below five votes,0.116883,0.2,0.14285714285714285,0.09090909090909091,0,bʰajati,prā́pti
entry,MATERNAL AUNT (MOTHER'S SISTER),0.022727,Low: <0.2,Focal support below five votes,0.113636,0.2,0.09090909090909091,1.0,0.8636363636363636,*nānna,mātuḣṣvasr̩
entry,HORN (ANATOMY),0.022566,Low: <0.2,Focal support below five votes,0.112829,0.2,0.05263157894736842,0.9625,0.7894736842105263,tūra,śŕ̩ŋga
entry,FINGERNAIL,0.022115,Low: <0.2,Focal support below five votes,0.110577,0.2,0.125,0.09615384615384616,0,nakʰará,nāxun
entry,WIND,0.022039,Low: <0.2,Focal support below five votes,0.110193,0.2,0.07142857142857142,0.14895833333333333,0,*cʰaṭṭa,havā
entry,HALF,0.021368,Low: <0.2,Focal support below five votes,0.106838,0.2,0.1111111111111111,0.7692307692307693,0.6666666666666666,*kʰaṇḍara-,ardʰá
entry,WELL,0.021154,Low: <0.2,Focal support below five votes,0.105769,0.2,0.1,0.11153846153846153,0,bʰagín,nīrōga
entry,FAR,0.02,Low: <0.2,Focal support below five votes,0.075,0.26666666666666666,0.06666666666666667,0.08333333333333333,0,*dūna,seṭī
entry,HORSE,0.019742,Low: <0.2,Focal support below five votes,0.09871,0.2,0.1349206349206349,0.0625,0,áśva,prakṣara
entry,ARMPIT,0.019643,Low: <0.2,Focal support below five votes,0.098214,0.2,0.125,0.07142857142857142,0,kiṣku,kukṣí
entry,BIRD,0.019167,Low: <0.2,Focal support below five votes,0.095833,0.2,0.06666666666666667,0.125,0,jāŋgala,*pakṣirūpa
entry,BLUE,0.019167,Low: <0.2,Focal support below five votes,0.095833,0.2,0.06666666666666667,0.875,0.75,pā́lāśa,nī́la
entry,CROW,0.018519,Low: <0.2,Focal support below five votes,0.111111,0.16666666666666666,0.09259259259259259,1.0,0.8703703703703703,*kāvaraka,kā́ka
entry,HOW MANY,0.018116,Low: <0.2,Focal support below five votes,0.09058,0.2,0.08333333333333333,0.8478260869565217,0.75,kíyant,*kiyatta
entry,NAVEL,0.017381,Low: <0.2,Focal support below five votes,0.086905,0.2,0.10714285714285714,0.06666666666666667,0,śuṇḍā,gōṇḍa
entry,HUNDRED,0.016481,Low: <0.2,Focal support below five votes,0.082407,0.2,0.1,0.06481481481481481,0,pā̃cbiśi,śata-kka-ḍa
entry,COMB,0.016162,Low: <0.2,Focal support below five votes,0.080808,0.2,0.09090909090909091,0.8888888888888888,0.8181818181818182,kaṣá,káŋkata
entry,PALATE,0.015934,Low: <0.2,Focal support below five votes,0.07967,0.2,0.9285714285714286,0.07692307692307693,0.8461538461538461,tā́lu,tuṇḍa
entry,KILL,0.015611,Low: <0.2,Focal support below five votes,0.065046,0.24,0.7708333333333333,0.06666666666666667,0.7074074074074075,māráyati,kuṣáti
entry,YES,0.015,Low: <0.2,Focal support below five votes,0.15,0.1,0.1,0.2,0,ēvá,jī́va
entry,TUBE,0.013333,Low: <0.2,Focal support below five votes,0.133333,0.1,0.1,0.16666666666666666,0,vaṁśá,*cōŋga
entry,NEEDLE (FOR SEWING),0.013203,Low: <0.2,Focal support below five votes,0.066017,0.2,0.07142857142857142,0.06060606060606061,0,sī́vyati,sīvana
entry,SHOP,0.012143,Low: <0.2,Focal support below five votes,0.121429,0.1,0.1,0.14285714285714285,0,āpāna,kṓṣṭʰa
entry,LEAF,0.011243,Low: <0.2,Focal support below five votes,0.056217,0.2,0.05555555555555555,0.2976190476190476,0.24074074074074073,cʰadana,parṇá
entry,THOU,0.011111,Low: <0.2,Focal support below five votes,0.055556,0.2,0.05555555555555555,1.0,0.9444444444444444,yuṣmad,tuvám
entry,TONGUE,0.011061,Low: <0.2,Focal support below five votes,0.055303,0.2,0.06666666666666667,0.9886363636363636,0.9446969696969697,*lōḍa,jihvā́
entry,THORN,0.011042,Low: <0.2,Focal support below five votes,0.055208,0.2,0.06666666666666667,0.84375,0.8,*jʰaŋk,kaṇṭa
entry,FISH,0.010837,Low: <0.2,Focal support below five votes,0.054187,0.2,0.058823529411764705,0.04954954954954955,0,rōhitamatsya,āmiṣá
entry,NINETEEN,0.010819,Low: <0.2,Focal support below five votes,0.054094,0.2,0.05555555555555555,0.05263157894736842,0,návadaśa,ūnapañcāśat
entry,RADISH,0.010714,Low: <0.2,Focal support below five votes,0.107143,0.1,0.07142857142857142,1.0,0.8571428571428571,tr̩prá,mū́la
entry,DRINK,0.009757,Low: <0.2,Focal support below five votes,0.048786,0.2,0.047619047619047616,0.9705882352941176,0.9206349206349206,*jʰaggā,píbati
entry,NET,0.009405,Low: <0.2,Focal support below five votes,0.094048,0.1,0.07142857142857142,0.11666666666666667,0,pōta,jālya
entry,SEW,0.009028,Low: <0.2,Focal support below five votes,0.090278,0.1,0.05555555555555555,0.125,0,syūtá,ṭáŋkati
entry,COOKED RICE,0.00767,Low: <0.2,Focal support below five votes,0.076705,0.1,0.0625,0.09090909090909091,0,gʰāsá,kʰiccā
entry,KNOT,0.007566,Low: <0.2,Focal support below five votes,0.075658,0.1,0.125,0.02631578947368421,0,layana,bándʰana
